version,w,s,i,time (ms)
txact,18,32,24,1097.564
txact,18,32,25,1020.853
txact,18,32,31,964.569
txact,18,32,32,1002.381
txact,18,32,33,1029.213
txact,18,32,34,982.756
txact,18,32,35,1010.900
txact,18,34,11,995.070
txact,18,34,12,1011.400
txact,18,34,13,1044.178
txact,18,34,14,1081.908
txact,18,34,15,1057.380
txact,18,34,21,1015.273
txact,18,34,22,1010.080
txact,18,34,23,987.003
txact,18,34,24,1007.360
txact,18,34,25,1001.722
txact,18,34,31,1022.018
txact,18,34,32,891.916
txact,18,34,33,1100.887
txact,18,34,34,990.188
txact,18,34,35,1025.198
txact,18,36,11,1048.288
txact,18,36,12,970.721
txact,18,36,13,976.284
txact,18,36,14,976.530
txact,18,36,15,961.784
txact,18,36,21,917.123
txact,18,36,22,1041.645
txact,18,36,23,988.289
txact,18,36,24,977.289
txact,18,36,25,1031.626
txact,18,36,31,965.801
txact,18,36,32,1026.465
txact,18,36,33,946.002
txact,18,36,34,951.103
txact,18,36,35,1001.993
txact,18,38,11,1069.697
txact,18,38,12,1016.252
txact,18,38,13,983.518
txact,18,38,14,998.318
txact,18,38,15,994.121
txact,18,38,21,984.876
txact,18,38,22,1012.653
txact,18,38,23,994.574
txact,18,38,24,984.731
txact,18,38,25,1036.107
txact,18,38,31,1022.547
txact,18,38,32,1020.857
txact,18,38,33,955.361
txact,18,38,34,1036.754
txact,18,38,35,1063.508
txact,18,4,11,865.213
txact,18,4,12,871.546
txact,18,4,13,862.834
txact,18,4,14,885.466
txact,18,4,15,913.324
txact,18,4,21,826.715
txact,18,4,22,856.605
txact,18,4,23,810.987
txact,18,4,24,867.914
txact,18,4,25,884.283
txact,18,4,31,825.863
txact,18,4,32,920.036
txact,18,4,33,827.725
txact,18,4,34,877.687
txact,18,4,35,888.297
txact,18,40,11,1017.886
txact,18,40,12,975.153
txact,18,40,13,988.692
txact,18,40,14,1001.343
txact,18,40,15,1042.783
txact,18,40,21,983.535
txact,18,40,22,1046.932
txact,18,40,23,942.734
txact,18,40,24,877.802
txact,18,40,25,931.323
txact,18,40,31,972.295
txact,18,40,32,989.105
txact,18,40,33,978.694
txact,18,40,34,1032.479
txact,18,40,35,1052.221
txact,18,42,11,945.415
txact,18,42,12,1005.056
txact,18,42,13,1006.983
txact,18,42,14,1006.080
txact,18,42,15,995.974
txact,18,42,21,1011.920
txact,18,42,22,974.598
txact,18,42,23,1053.150
txact,18,42,24,998.983
txact,18,42,25,1011.335
txact,18,42,31,1032.785
txact,18,42,32,1000.379
txact,18,42,33,943.625
txact,18,42,34,1000.757
txact,18,42,35,995.299
txact,18,44,11,957.403
txact,18,44,12,1051.465
txact,18,44,13,1027.068
txact,18,44,14,1065.514
txact,18,44,15,944.204
txact,18,44,21,1006.327
txact,18,44,22,1003.483
txact,18,44,23,1018.099
txact,18,44,24,1006.827
txact,18,44,25,985.075
txact,18,44,31,996.902
txact,18,44,32,938.360
txact,18,44,33,1016.310
txact,18,44,34,953.280
txact,18,44,35,1043.949
txact,18,46,11,1064.374
txact,18,46,12,1048.269
txact,18,46,13,996.418
txact,18,46,14,1032.975
txact,18,46,15,995.734
txact,18,46,21,1097.686
txact,18,46,22,1049.797
txact,18,46,23,1000.905
txact,18,46,24,972.160
txact,18,46,25,974.117
txact,18,46,31,983.262
txact,18,46,32,1047.696
txact,18,46,33,1045.366
txact,18,46,34,1034.723
txact,18,46,35,1016.259
txact,18,48,11,1044.242
txact,18,48,12,1015.784
txact,18,48,13,980.266
txact,18,48,14,1010.709
txact,18,48,15,1063.557
txact,18,48,21,981.948
txact,18,48,22,948.557
txact,18,48,23,1046.123
txact,18,48,24,1091.456
txact,18,48,25,1046.823
txact,18,48,31,1005.080
txact,18,48,32,928.126
txact,18,48,33,1006.580
txact,18,48,34,976.515
txact,18,48,35,975.457
txact,18,50,11,982.896
txact,18,50,12,956.862
txact,18,50,13,984.324
txact,18,50,14,955.104
txact,18,50,15,1022.325
txact,18,50,21,1053.512
txact,18,50,22,1007.686
txact,18,50,23,1007.043
txact,18,50,24,1038.510
txact,18,50,25,1002.060
txact,18,50,31,939.333
txact,18,50,32,964.188
txact,18,50,33,989.874
txact,18,50,34,1039.915
txact,18,50,35,1031.169
txact,18,52,11,977.633
txact,18,52,12,959.302
txact,18,52,13,1032.157
txact,18,52,14,1043.590
txact,18,52,15,999.818
txact,18,52,21,1041.864
txact,18,52,22,1009.827
txact,18,52,23,1005.528
txact,18,52,24,1004.731
txact,18,52,25,963.813
txact,18,52,31,999.496
txact,18,52,32,946.878
txact,18,52,33,1017.078
txact,18,52,34,923.615
txact,18,52,35,1042.449
txact,18,54,11,959.559
txact,18,54,12,1016.503
txact,18,54,13,1013.494
txact,18,54,14,990.610
txact,18,54,15,953.415
txact,18,54,21,942.292
txact,18,54,22,945.109
txact,18,54,23,969.472
txact,18,54,24,963.299
txact,18,54,25,980.058
txact,18,54,31,987.700
txact,18,54,32,1017.599
txact,18,54,33,1052.104
txact,18,54,34,993.133
txact,18,54,35,1018.447
txact,18,56,11,1005.041
txact,18,56,12,1002.969
txact,18,56,13,1037.720
txact,18,56,14,996.977
txact,18,56,15,948.746
txact,18,56,21,1026.143
txact,18,56,22,1045.944
txact,18,56,23,992.187
txact,18,56,24,943.858
txact,18,56,25,1020.985
txact,18,56,31,988.331
txact,18,56,32,1011.748
txact,18,56,33,983.502
txact,18,56,34,982.201
txact,18,56,35,1032.702
txact,18,58,11,1008.785
txact,18,58,12,1029.300
txact,18,58,13,981.452
txact,18,58,14,961.428
txact,18,58,15,1044.289
txact,18,58,21,1007.878
txact,18,58,22,949.512
txact,18,58,23,982.001
txact,18,58,24,1000.358
txact,18,58,25,999.194
txact,18,58,31,987.539
txact,18,58,32,1039.768
txact,18,58,33,1081.977
txact,18,58,34,1012.329
txact,18,58,35,1092.709
txact,18,6,11,931.034
txact,18,6,12,1000.184
txact,18,6,13,939.488
txact,18,6,14,870.389
txact,18,6,15,965.638
txact,18,6,21,860.005
txact,18,6,22,921.218
txact,18,6,23,933.793
txact,18,6,24,899.847
txact,18,6,25,957.401
txact,18,6,31,1002.371
txact,18,6,32,968.350
txact,18,6,33,953.364
txact,18,6,34,1016.230
txact,18,6,35,993.484
txact,18,60,11,1002.141
txact,18,60,12,1096.298
txact,18,60,13,1004.731
txact,18,60,14,1009.019
txact,18,60,15,1008.518
txact,18,60,21,1004.792
txact,18,60,22,906.876
txact,18,60,23,945.383
txact,18,60,24,1006.649
txact,18,60,25,971.688
txact,18,60,31,1016.955
txact,18,60,32,961.288
txact,18,60,33,967.096
txact,18,60,34,1039.505
txact,18,60,35,968.364
txact,18,62,11,995.083
txact,18,62,12,952.387
txact,18,62,13,971.713
txact,18,62,14,983.058
txact,18,62,15,945.148
txact,18,62,21,999.728
txact,18,62,22,1018.720
txact,18,62,23,1047.682
txact,18,62,24,1040.825
txact,18,62,25,973.519
txact,18,62,31,950.924
txact,18,62,32,999.893
txact,18,62,33,990.379
txact,18,62,34,988.357
txact,18,62,35,1026.665
txact,18,64,11,1076.248
txact,18,64,12,999.642
txact,18,64,13,969.807
txact,18,64,14,1023.675
txact,18,64,15,1007.072
txact,18,64,21,966.582
txact,18,64,22,972.788
txact,18,64,23,980.714
txact,18,64,24,1013.586
txact,18,64,25,926.310
txact,18,64,31,1016.342
txact,18,64,32,996.688
txact,18,64,33,980.499
txact,18,64,34,935.493
txact,18,64,35,959.611
txact,18,8,11,922.780
txact,18,8,12,999.480
txact,18,8,13,966.700
txact,18,8,14,1011.674
txact,18,8,15,1033.372
txact,18,8,21,1035.090
txact,18,8,22,969.122
txact,18,8,23,982.049
txact,18,8,24,991.555
txact,18,8,25,913.482
txact,18,8,31,960.335
txact,18,8,32,947.557
txact,18,8,33,973.755
txact,18,8,34,1029.423
txact,18,8,35,1035.278
txact,2,1,11,7561.766
txact,2,1,12,4879.998
txact,2,1,13,6548.963
txact,2,1,14,6185.093
txact,2,1,15,5410.707
txact,2,1,21,6955.580
txact,2,1,22,5060.580
txact,2,1,23,6332.357
txact,2,1,24,5440.716
txact,2,1,25,7681.637
txact,2,1,31,6188.958
txact,2,1,32,6688.174
txact,2,1,33,5843.822
txact,2,1,34,7023.164
txact,2,1,35,7067.857
txact,2,10,11,9469.543
txact,2,10,12,9378.706
txact,2,10,13,9197.016
txact,2,10,14,9445.120
txact,2,10,15,9411.066
txact,2,10,21,9424.576
txact,2,10,22,9430.091
txact,2,10,23,9545.638
txact,2,10,24,9361.931
txact,2,10,25,9421.668
txact,2,10,31,9416.518
txact,2,10,32,9443.752
txact,2,10,33,9310.128
txact,2,10,34,9448.100
txact,2,10,35,9491.209
txact,2,12,11,9418.019
txact,2,12,12,9443.925
txact,2,12,13,9422.700
txact,2,12,14,9439.772
txact,2,12,15,9381.933
txact,2,12,21,9401.738
txact,2,12,22,9506.118
txact,2,12,23,9515.056
txact,2,12,24,9430.407
txact,2,12,25,9557.806
txact,2,12,31,9600.262
txact,2,12,32,9471.169
txact,2,12,33,9565.847
txact,2,12,34,9534.535
txact,2,12,35,9557.635
txact,2,14,11,9430.702
txact,2,14,12,9414.434
txact,2,14,13,9553.901
txact,2,14,14,9440.539
txact,2,14,15,9455.949
txact,2,14,21,9478.614
txact,2,14,22,9440.690
txact,2,14,23,9491.277
txact,2,14,24,9455.259
txact,2,14,25,9492.107
txact,2,14,31,9506.949
txact,2,14,32,9426.624
txact,2,14,33,9436.790
txact,2,14,34,9545.716
txact,2,14,35,9510.619
txact,2,16,11,9475.226
txact,2,16,12,9538.571
txact,2,16,13,9529.440
txact,2,16,14,9510.480
txact,2,16,15,9444.141
txact,2,16,21,9565.684
txact,2,16,22,9529.550
txact,2,16,23,9503.987
txact,2,16,24,9447.994
txact,2,16,25,9528.549
txact,2,16,31,9423.608
txact,2,16,32,9487.818
txact,2,16,33,9565.809
txact,2,16,34,9604.558
txact,2,16,35,9510.478
txact,2,18,11,9494.769
txact,2,18,12,9558.360
txact,2,18,13,9533.648
txact,2,18,14,9591.871
txact,2,18,15,9561.741
txact,2,18,21,9374.961
txact,2,18,22,9556.544
txact,2,18,23,9543.837
txact,2,18,24,9532.204
txact,2,18,25,9495.635
txact,2,18,31,9565.707
txact,2,18,32,9551.203
txact,2,18,33,9574.590
txact,2,18,34,9589.839
txact,2,18,35,9519.010
txact,2,2,11,7446.097
txact,2,2,12,5992.081
txact,2,2,13,7565.048
txact,2,2,14,6522.080
txact,2,2,15,7201.933
txact,2,2,21,7643.372
txact,2,2,22,7464.800
txact,2,2,23,6355.835
txact,2,2,24,6563.695
txact,2,2,25,7159.996
txact,2,2,31,6642.313
txact,2,2,32,5877.209
txact,2,2,33,7872.307
txact,2,2,34,7061.846
txact,2,2,35,6881.521
txact,2,20,11,9582.572
txact,2,20,12,9468.491
txact,2,20,13,9507.251
txact,2,20,14,9540.367
txact,2,20,15,9556.746
txact,2,20,21,9569.008
txact,2,20,22,9483.987
txact,2,20,23,9593.071
txact,2,20,24,9570.618
txact,2,20,25,9551.242
txact,2,20,31,9560.417
txact,2,20,32,9600.717
txact,2,20,33,9422.555
txact,2,20,34,9483.306
txact,2,20,35,9529.760
txact,2,22,11,9387.990
txact,2,22,12,9371.973
txact,2,22,13,9378.451
txact,2,22,14,9386.675
txact,2,22,15,9347.271
txact,2,22,21,9435.900
txact,2,22,22,9456.664
txact,2,22,23,9425.490
txact,2,22,24,9329.154
txact,2,22,25,9445.171
txact,2,22,31,9452.417
txact,2,22,32,9412.680
txact,2,22,33,9501.708
txact,2,22,34,9458.105
txact,2,22,35,9444.627
txact,2,24,11,9396.228
txact,2,24,12,9158.452
txact,2,24,13,9273.574
txact,2,24,14,9260.230
txact,2,24,15,9360.514
txact,2,24,21,9410.874
txact,2,24,22,9416.993
txact,2,24,23,9308.292
txact,2,24,24,9310.318
txact,2,24,25,9299.977
txact,2,24,31,9418.616
txact,2,24,32,9416.483
txact,2,24,33,9284.254
txact,2,24,34,9150.030
txact,2,24,35,9501.281
txact,2,26,11,9330.953
txact,2,26,12,9282.796
txact,2,26,13,9380.796
txact,2,26,14,9353.686
txact,2,26,15,9195.510
txact,2,26,21,9196.339
txact,2,26,22,9478.898
txact,2,26,23,9475.621
txact,2,26,24,9419.955
txact,2,26,25,9340.518
txact,2,26,31,9179.987
txact,2,26,32,8996.417
txact,2,26,33,9370.740
txact,2,26,34,9227.909
txact,2,26,35,9244.487
txact,2,28,11,9127.605
txact,2,28,12,9205.950
txact,2,28,13,9371.782
txact,2,28,14,9484.836
txact,2,28,15,9296.810
txact,2,28,21,9427.906
txact,2,28,22,9342.877
txact,2,28,23,9044.583
txact,2,28,24,9399.821
txact,2,28,25,9146.504
txact,2,28,31,9119.653
txact,2,28,32,9394.588
txact,2,28,33,9379.860
txact,2,28,34,9163.280
txact,2,28,35,9342.015
txact,2,30,11,9395.345
txact,2,30,12,9466.961
txact,2,30,13,9304.867
txact,2,30,14,9192.957
txact,2,30,15,9281.290
txact,2,30,21,9159.840
txact,2,30,22,9334.166
txact,2,30,23,9306.905
txact,2,30,24,9293.121
txact,2,30,25,9294.063
txact,2,30,31,9421.171
txact,2,30,32,9128.631
txact,2,30,33,9284.481
txact,2,30,34,9261.391
txact,2,30,35,9349.932
txact,2,32,11,9521.348
txact,2,32,12,9208.596
txact,2,32,13,9354.736
txact,2,32,14,9235.978
txact,2,32,15,9292.468
txact,2,32,21,9355.467
txact,2,32,22,9235.233
txact,2,32,23,9120.783
txact,2,32,24,9036.841
txact,2,32,25,9072.989
txact,2,32,31,9220.630
txact,2,32,32,9061.288
txact,2,32,33,9489.349
txact,2,32,34,9110.341
txact,2,32,35,9436.857
txact,2,34,11,9087.240
txact,2,34,12,9042.693
txact,2,34,13,8874.348
txact,2,34,14,9069.715
txact,2,34,15,8602.616
txact,2,34,21,9102.163
txact,2,34,22,9141.749
txact,2,34,23,9305.502
txact,2,34,24,9120.455
txact,2,34,25,9165.084
txact,2,34,31,9280.136
txact,2,34,32,9038.777
txact,2,34,33,9138.012
txact,2,34,34,8842.364
txact,2,34,35,9196.095
txact,2,36,11,9094.820
txact,2,36,12,9210.298
txact,2,36,13,8975.961
txact,2,36,14,9317.262
txact,2,36,15,8994.911
txact,2,36,21,9103.990
txact,2,36,22,8869.479
txact,2,36,23,9011.899
txact,2,36,24,9166.312
txact,2,36,25,9175.735
txact,2,36,31,9088.858
txact,2,36,32,9344.508
txact,2,36,33,9240.467
txact,2,36,34,9166.780
txact,2,36,35,9140.694
txact,2,38,11,9007.008
txact,2,38,12,8799.548
txact,2,38,13,9175.343
txact,2,38,14,8840.037
txact,2,38,15,9009.566
txact,2,38,21,8929.625
txact,2,38,22,9234.373
txact,2,38,23,9126.525
txact,2,38,24,9450.216
txact,2,38,25,9179.319
txact,2,38,31,9008.862
txact,2,38,32,9088.594
txact,2,38,33,9182.441
txact,2,38,34,9127.065
txact,2,38,35,8552.528
txact,2,4,11,8424.866
txact,2,4,12,8139.606
txact,2,4,13,8272.756
txact,2,4,14,8222.728
txact,2,4,15,8664.510
txact,2,4,21,8882.218
txact,2,4,22,8436.346
txact,2,4,23,7489.250
txact,2,4,24,8367.367
txact,2,4,25,8641.984
txact,2,4,31,8748.394
txact,2,4,32,7951.646
txact,2,4,33,8599.125
txact,2,4,34,8915.716
txact,2,4,35,8339.976
txact,2,40,11,8889.016
txact,2,40,12,8571.387
txact,2,40,13,8872.976
txact,2,40,14,8924.849
txact,2,40,15,9103.412
txact,2,40,21,9137.200
txact,2,40,22,9176.681
txact,2,40,23,9009.706
txact,2,40,24,8899.913
txact,2,40,25,9367.160
txact,2,40,31,8985.507
txact,2,40,32,9118.430
txact,2,40,33,9013.125
txact,2,40,34,9282.448
txact,2,40,35,9259.563
txact,2,42,11,8629.951
txact,2,42,12,9091.668
txact,2,42,13,9190.894
txact,2,42,14,8932.860
txact,2,42,15,8858.651
txact,2,42,21,8964.660
txact,2,42,22,8804.525
txact,2,42,23,9257.544
txact,2,42,24,9278.926
txact,2,42,25,9062.436
txact,2,42,31,9071.554
txact,2,42,32,9030.029
txact,2,42,33,8748.855
txact,2,42,34,8825.548
txact,2,42,35,8843.266
txact,2,44,11,9059.794
txact,2,44,12,8774.466
txact,2,44,13,8800.731
txact,2,44,14,8665.719
txact,2,44,15,9108.243
txact,2,44,21,9209.304
txact,2,44,22,9025.252
txact,2,44,23,8959.697
txact,2,44,24,8944.436
txact,2,44,25,9138.044
txact,2,44,31,8950.097
txact,2,44,32,8853.817
txact,2,44,33,8931.761
txact,2,44,34,8561.463
txact,2,44,35,9042.240
txact,2,46,11,9232.616
txact,2,46,12,8902.176
txact,2,46,13,8883.988
txact,2,46,14,8694.989
txact,2,46,15,8822.511
txact,2,46,21,8905.248
txact,2,46,22,8928.015
txact,2,46,23,8825.631
txact,2,46,24,8412.791
txact,2,46,25,9292.294
txact,2,46,31,8979.084
txact,2,46,32,8737.617
txact,2,46,33,9067.631
txact,2,46,34,9274.776
txact,2,46,35,9128.206
txact,2,48,11,8574.267
txact,2,48,12,9133.715
txact,2,48,13,8795.927
txact,2,48,14,8971.346
txact,2,48,15,8955.033
txact,2,48,21,8480.573
txact,2,48,22,8738.254
txact,2,48,23,9307.681
txact,2,48,24,8823.298
txact,2,48,25,8803.001
txact,2,48,31,8979.729
txact,2,48,32,9064.325
txact,2,48,33,9058.914
txact,2,48,34,8464.553
txact,2,48,35,8362.813
txact,2,50,11,9031.153
txact,2,50,12,8617.741
txact,2,50,13,8751.641
txact,2,50,14,8533.854
txact,2,50,15,8706.030
txact,2,50,21,8673.894
txact,2,50,22,8890.826
txact,2,50,23,8276.385
txact,2,50,24,8505.867
txact,2,50,25,9081.733
txact,2,50,31,8469.810
txact,2,50,32,8930.734
txact,2,50,33,8548.764
txact,2,50,34,8735.107
txact,2,50,35,8938.251
txact,2,52,11,8534.743
txact,2,52,12,8843.820
txact,2,52,13,8956.947
txact,2,52,14,9130.766
txact,2,52,15,8762.806
txact,2,52,21,8503.965
txact,2,52,22,9007.009
txact,2,52,23,8559.527
txact,2,52,24,9405.693
txact,2,52,25,8727.919
txact,2,52,31,8956.565
txact,2,52,32,8858.324
txact,2,52,33,8855.062
txact,2,52,34,8872.642
txact,2,52,35,8698.780
txact,2,54,11,8846.803
txact,2,54,12,8520.748
txact,2,54,13,8539.448
txact,2,54,14,8463.498
txact,2,54,15,8776.994
txact,2,54,21,8979.419
txact,2,54,22,9083.226
txact,2,54,23,8791.988
txact,2,54,24,8453.573
txact,2,54,25,9162.393
txact,2,54,31,8854.949
txact,2,54,32,8475.985
txact,2,54,33,8700.135
txact,2,54,34,8628.235
txact,2,54,35,8816.779
txact,2,56,11,8631.676
txact,2,56,12,8841.396
txact,2,56,13,9108.766
txact,2,56,14,9112.362
txact,2,56,15,8928.042
txact,2,56,21,9232.807
txact,2,56,22,8975.381
txact,2,56,23,8470.551
txact,2,56,24,8708.286
txact,2,56,25,9120.685
txact,2,56,31,8812.319
txact,2,56,32,8453.016
txact,2,56,33,8709.368
txact,2,56,34,8827.907
txact,2,56,35,8886.625
txact,2,58,11,8712.575
txact,2,58,12,8525.879
txact,2,58,13,8413.913
txact,2,58,14,8746.734
txact,2,58,15,9110.302
txact,2,58,21,8697.882
txact,2,58,22,8380.623
txact,2,58,23,8514.846
txact,2,58,24,8886.222
txact,2,58,25,9228.746
txact,2,58,31,8922.342
txact,2,58,32,9216.984
txact,2,58,33,8734.319
txact,2,58,34,8850.270
txact,2,58,35,8516.464
txact,2,6,11,9078.759
txact,2,6,12,8981.091
txact,2,6,13,9134.695
txact,2,6,14,9067.565
txact,2,6,15,9234.300
txact,2,6,21,9180.556
txact,2,6,22,9216.966
txact,2,6,23,9113.385
txact,2,6,24,9123.453
txact,2,6,25,9070.208
txact,2,6,31,9115.016
txact,2,6,32,9137.949
txact,2,6,33,9040.059
txact,2,6,34,9208.333
txact,2,6,35,9290.281
txact,2,60,11,8427.683
txact,2,60,12,8955.051
txact,2,60,13,8838.395
txact,2,60,14,8412.860
txact,2,60,15,8841.745
txact,2,60,21,8914.482
txact,2,60,22,8915.701
txact,2,60,23,9209.249
txact,2,60,24,9076.512
txact,2,60,25,9063.992
txact,2,60,31,8593.752
txact,2,60,32,8418.899
txact,2,60,33,8546.262
txact,2,60,34,8546.472
txact,2,60,35,8892.185
txact,2,62,11,8677.406
txact,2,62,12,8744.282
txact,2,62,13,8407.271
txact,2,62,14,9020.529
txact,2,62,15,8957.608
txact,2,62,21,8129.680
txact,2,62,22,9042.454
txact,2,62,23,9105.526
txact,2,62,24,8627.607
txact,2,62,25,9207.578
txact,2,62,31,8394.054
txact,2,62,32,8849.994
txact,2,62,33,8604.030
txact,2,62,34,9277.557
txact,2,62,35,8688.751
txact,2,64,11,9019.232
txact,2,64,12,8979.603
txact,2,64,13,8724.011
txact,2,64,14,8733.751
txact,2,64,15,8247.564
txact,2,64,21,8780.314
txact,2,64,22,9336.596
txact,2,64,23,8900.766
txact,2,64,24,8863.097
txact,2,64,25,9079.382
txact,2,64,31,8190.721
txact,2,64,32,8145.974
txact,2,64,33,8523.546
txact,2,64,34,8941.167
txact,2,64,35,8881.716
txact,2,8,11,9356.135
txact,2,8,12,9249.894
txact,2,8,13,9333.077
txact,2,8,14,9294.803
txact,2,8,15,9325.119
txact,2,8,21,9430.207
txact,2,8,22,9414.720
txact,2,8,23,9335.571
txact,2,8,24,9308.727
txact,2,8,25,9297.128
txact,2,8,31,9313.410
txact,2,8,32,9287.879
txact,2,8,33,9446.783
txact,2,8,34,9337.834
txact,2,8,35,9222.475
txact,20,1,11,931.317
txact,20,1,12,954.532
txact,20,1,13,773.403
txact,20,1,14,901.966
txact,20,1,15,791.376
txact,20,1,21,896.407
txact,20,1,22,917.837
txact,20,1,23,888.488
txact,20,1,24,1029.414
txact,20,1,25,926.935
txact,20,1,31,1036.358
txact,20,1,32,799.397
txact,20,1,33,979.492
txact,20,1,34,832.111
txact,20,1,35,915.753
txact,20,10,11,850.494
txact,20,10,12,887.420
txact,20,10,13,935.798
txact,20,10,14,962.378
txact,20,10,15,888.139
txact,20,10,21,861.362
txact,20,10,22,919.344
txact,20,10,23,883.246
txact,20,10,24,905.449
txact,20,10,25,880.623
txact,20,10,31,918.016
txact,20,10,32,891.401
txact,20,10,33,899.594
txact,20,10,34,892.823
txact,20,10,35,916.884
txact,20,12,11,902.111
txact,20,12,12,888.375
txact,20,12,13,836.415
txact,20,12,14,878.503
txact,20,12,15,734.176
txact,20,12,21,890.639
txact,20,12,22,925.752
txact,20,12,23,884.760
txact,20,12,24,943.405
txact,20,12,25,909.588
txact,20,12,31,951.080
txact,20,12,32,852.417
txact,20,12,33,851.098
txact,20,12,34,899.077
txact,20,12,35,844.827
txact,20,14,11,961.491
txact,20,14,12,929.796
txact,20,14,13,977.498
txact,20,14,14,854.315
txact,20,14,15,918.802
txact,20,14,21,893.488
txact,20,14,22,926.704
txact,20,14,23,969.803
txact,20,14,24,928.906
txact,20,14,25,947.198
txact,20,14,31,905.796
txact,20,14,32,945.782
txact,20,14,33,895.581
txact,20,14,34,979.473
txact,20,14,35,922.889
txact,20,16,11,927.737
txact,20,16,12,859.135
txact,20,16,13,872.056
txact,20,16,14,942.862
txact,20,16,15,932.393
txact,20,16,21,869.446
txact,20,16,22,878.781
txact,20,16,23,898.555
txact,20,16,24,876.672
txact,20,16,25,943.943
txact,20,16,31,883.070
txact,20,16,32,882.979
txact,20,16,33,917.492
txact,20,16,34,929.949
txact,20,16,35,925.974
txact,20,18,11,918.298
txact,20,18,12,947.102
txact,20,18,13,867.153
txact,20,18,14,895.193
txact,20,18,15,993.771
txact,20,18,21,952.720
txact,20,18,22,885.033
txact,20,18,23,887.620
txact,20,18,24,933.641
txact,20,18,25,900.192
txact,20,18,31,940.966
txact,20,18,32,929.466
txact,20,18,33,919.732
txact,20,18,34,902.261
txact,20,18,35,956.791
txact,20,2,11,729.871
txact,20,2,12,692.729
txact,20,2,13,754.790
txact,20,2,14,734.559
txact,20,2,15,764.468
txact,20,2,21,768.596
txact,20,2,22,764.073
txact,20,2,23,794.999
txact,20,2,24,771.667
txact,20,2,25,770.032
txact,20,2,31,731.681
txact,20,2,32,718.187
txact,20,2,33,768.833
txact,20,2,34,772.909
txact,20,2,35,682.752
txact,20,20,11,885.027
txact,20,20,12,919.574
txact,20,20,13,892.646
txact,20,20,14,900.036
txact,20,20,15,907.517
txact,20,20,21,888.273
txact,20,20,22,954.270
txact,20,20,23,904.310
txact,20,20,24,940.756
txact,20,20,25,907.485
txact,20,20,31,909.962
txact,20,20,32,878.712
txact,20,20,33,889.395
txact,20,20,34,897.778
txact,20,20,35,942.739
txact,20,22,11,877.425
txact,20,22,12,924.951
txact,20,22,13,931.995
txact,20,22,14,873.201
txact,20,22,15,897.306
txact,20,22,21,868.205
txact,20,22,22,913.425
txact,20,22,23,899.207
txact,20,22,24,924.365
txact,20,22,25,871.186
txact,20,22,31,913.260
txact,20,22,32,993.125
